"","id","acousticness","danceability","energy","instrumentalness","liveness","loudness","mode","speechiness","tempo","valence","cluster"
"653","0AdQh1ORK3la7dtYVWPpz4",0.000636,0.405,0.929,0,0.373,0.301042594436004,0,0.06,0.759793596291274,0.555,1
"654","6GqRl2u7LIW93T8Vi5LnXU",0.000276,0.583,0.778,0,0.621,0.249698747838843,1,0.0403,0.586956939915938,0.446,2
"655","0UvBmQOhu4DVXJtdzGc5eV",0.548,0.744,0.549,0,0.137,0.316498140095353,0,0.0387,0.529012897827279,0.277,1
"656","5MOJ0gG7MA6smvFisuhbRT",0.721,0.676,0.653,0.00205,0.116,0.487399800911615,1,0.0301,0.596786603956873,0.763,2
"657","1zfFle2YCXuUFXlAAZ4QOS",0.000104,0.432,0.828,0.000215,0.101,0.302247603080631,1,0.0669,0.798467841994402,0.367,2
"658","4uP3pUP18ennmz0tb3GphR",0.287,0.743,0.73,8.1e-05,0.0778,0.226017708387908,0,0.125,0.865491338931048,0.15,1
"659","0lsRatBUs9HNIZAmoGABzk",0.488,0.689,0.412,0.00016,0.0659,0.394142610153508,0,0.0301,0.60956420540343,0.537,1
"660","606MdMKIoz2TKV1pAML5OJ",0.00427,0.63,0.902,0,0.328,0.22345051605805,1,0.103,0.581719902665166,0.759,2
"661","544Vnwfg8YSUP6An38yUsT",0.582,0.673,0.793,0,0.261,0.263425368051553,1,0.0427,0.615777476411692,0.847,2
"662","6mmAeC57zRD5zzVTpB1ACF",0.000181,0.463,0.71,0.000113,0.125,0.31152093047624,1,0.0556,0.750300564580508,0.237,2
"663","0Dn40gxVCMo5TkgS8Ik18Q",0.0175,0.669,0.574,0.00294,0.146,0.337507203856028,0,0.0286,0.577146512008156,0.273,1
"664","4NzMOnvSJVNKF7nw5NkXIP",0.74,0.905,0.389,0.162,0.106,0.759941321318175,1,0.332,0.577305210106664,0.196,2
"665","5V1CiQCL2IkCt0OvrCMLwp",0.439,0.619,0.418,0,0.206,0.442133389217792,1,0.0324,0.454016023698916,0.493,2
"666","5OCJzvD7sykQEKHH7qAC3C",0.0233,0.602,0.658,6e-05,0.237,0.310892230313826,1,0.0558,0.697458906810553,0.268,2
"667","58F6iKkYdIccktJ8i8BuQQ",0.00157,0.749,0.82,1.22e-06,0.279,0.301514119557814,0,0.034,0.526868068980774,0.721,1
"668","1gm616Plq4ScqNi7TVkZ5N",0.218,0.489,0.598,0,0.35,0.258238591711636,1,0.036,0.644626867107174,0.172,2
"669","4DXcaEWwUolPxRNn6DnXAe",0.778,0.377,0.643,0,0.13,0.335673495048986,0,0.0343,0.47859499283454,0.343,1
"670","5w9c2J52mkdntKOmRLeM2m",0.11,0.737,0.86,1.94e-06,0.0574,0.13894273589354,0,0.0593,0.451996229717902,0.656,1
"671","1iznyhhFmMK9XckzdXrH9G",0.114,0.331,0.575,0.00137,0.0906,0.544349557290302,0,0.247,0.87411874464995,0.0544,1
"672","4QfNOZN7vrQCQKK1ZJ3XPb",0.863,0.544,0.379,0,0.083,0.47744538167339,0,0.0412,0.960633253503381,0.322,1
"673","0I6syWcqSUsZ3sXJEOIGsj",0.0138,0.662,0.743,4.65e-06,0.0613,0.33672132865301,1,0.159,0.884693808850545,0.388,2
"674","1Bhm5HNO1cq8olDbBmokyL",0.261,0.702,0.786,0,0.105,0.206580395033269,0,0.086,0.865722172528878,0.904,1
"675","6UsoV6X96Rox9mfxoz7SFy",0.496,0.846,0.711,0,0.247,0.4159375491172,1,0.061,0.577146512008156,0.883,2
"676","6PRotAx0lUWP0bHBr6jm42",0.685,0.67,0.294,0,0.147,0.425106093152407,1,0.0341,0.57639149378192,0.515,2
"677","16muBPcWmkHSl1uM4tE8WL",0.00011,0.539,0.909,0.613,0.128,0.300780636034998,1,0.0342,0.55773725365727,0.627,2
"678","6NFyWDv5CjfwuzoCkw47Xf",0.216,0.75,0.404,0.000357,0.0911,0.533242521087651,0,0.0682,0.457074568870166,0.0499,1
"679","64b1ef0cE2NaXzVJFxtteI",0.18,0.579,0.493,0.77,0.124,0.387646041808561,1,0.0308,0.432822613998134,0.214,2
"680","5TfXibaQ8YeR4UFCyXdCNc",0.0214,0.928,0.457,0,0.13,0.432231361659768,1,0.068,0.480941801079147,0.784,2
"681","7d6XJZjnm7iWcKwYL9z5kC",0.462,0.699,0.558,0,0.116,0.399329386493425,1,0.0603,0.384684190783969,0.493,2
"682","65B1tEOv5W294uCKbmEcFV",0.0524,0.416,0.446,0,0.0891,0.500707287682716,0,0.0291,0.727741389425898,0.278,1
"683","0KPiSFlz5OUCgw7nwvhYWe",0.538,0.732,0.69,9.37e-05,0.191,0.40577356315817,0,0.174,0.563411912937261,0.636,1
"684","074PG6f7ZRVyQ9m1mkgzXa",0.271,0.47,0.418,0.000196,0.159,0.48719023419081,0,0.176,0.373945619451578,0.224,1
"685","7mLIL4OdNdwFcGNlTcWa0c",0.667,0.626,0.323,0,0.0605,0.503326871692775,1,0.0339,0.625587904319474,0.234,2
"686","556b0qVFXcn1eXz1JYXHKg",0.533,0.692,0.38,0.129,0.379,0.426363493477236,1,0.0392,0.421415587038693,0.764,2
"687","0Ult84lvFuqNvbyXwyRQ58",0.299,0.693,0.624,7.64e-06,0.0955,0.391994551265259,0,0.0448,0.50495811332006,0.369,1
"688","3Yc3DI66pY5AVHmfgYQtZh",0.122,0.567,0.853,0.282,0.136,0.241263687326453,0,0.0682,0.576910869377038,0.27,1
"689","2A69wys3S9uiPSmn6UZWJn",0.593,0.725,0.437,0,0.0842,0.503064913291769,1,0.0575,0.403886660703465,0.759,2
"690","4Ro98RCK90oHqqSZUnTFq5",0.22,0.874,0.497,0,0.0761,0.287315974223293,1,0.0562,0.509868136307239,0.542,2
"691","4Vxu50qVrQcycjRyJQaZLC",0.105,0.687,0.842,0,0.0436,0.229580342641588,1,0.058,0.423041040290081,0.778,2
"692","6Q4oiVdxUveuaVEXWfephy",0.878,0.7,0.387,0.00026,0.0973,0.805784041494211,0,0.194,0.529320675957719,0.171,1
"693","5uikGLo0VR0LfqxMQAYxnx",0.33,0.618,0.668,0,0.114,0.214963063865458,0,0.0603,0.595988304431043,0.182,1
"694","5ecQ5IpXRvNgnsAuw40dOq",0.0709,0.477,0.791,0,0.112,0.174516686750144,1,0.12,0.845759875349857,0.603,2
"695","1D0suElatoKurOqJBol7JV",0.0178,0.551,0.755,0,0.466,0.327709959658406,1,0.0678,0.528200171201585,0.296,2
"696","1It1TxBK3xIQAB4xJkPevn",0.666,0.692,0.57,0,0.107,0.423167600984964,1,0.185,0.4420319127449,0.309,2
"697","3BwR5psKNxcyqWoc80eOuq",0.603,0.623,0.627,0.00908,0.316,0.352596007753969,1,0.0518,0.481095690144367,0.459,2
"698","6fq5GyXeT7kfzkK97b9rGC",0.0514,0.773,0.617,8e-06,0.11,0.395295227117934,0,0.0672,0.745525194525397,0.551,1
"699","05FVRJPZh0SKr2z1eCVmcl",0.0286,0.729,0.706,0.443,0.198,0.413422748467543,0,0.0273,0.576896442277173,0.651,1
"700","31Y7dmcZFeJsMKXtJNeQya",0.0875,0.641,0.537,9.05e-06,0.115,0.285639440456855,0,0.0282,0.542766733031326,0.0681,1
"701","4lJVxj98OFHoosOqZi78Ts",0.124,0.644,0.703,1.55e-05,0.309,0.269974328076701,1,0.0279,0.562503005645805,0.444,2
"702","5p0UXw8VPvtgGEgBltcIwU",0.536,0.687,0.551,0.000195,0.101,0.273065437208571,0,0.0708,0.682926008213829,0.147,1
"703","23L5CiUhw2jV1OIMwthR3S",0.109,0.501,0.519,0,0.454,0.308063079582962,0,0.0409,0.644362370276327,0.168,1
"704","18vGqlZqxpAwlepFrqIkOG",0.0184,0.496,0.919,4.03e-05,0.338,0.192120291297742,0,0.0497,0.615373517615489,0.177,1
"705","6VTb8IkYOgge3BQ9ueplSZ",0.886,0.503,0.218,0,0.0798,0.513386074291402,1,0.0461,0.71779149955276,0.345,2
"706","5NPzbTzFxIQPaheZuPhn4f",0.498,0.864,0.426,0.000228,0.145,0.439670980248337,0,0.0561,0.624953111925441,0.477,1
"707","61uyGDPJ06MkxJtHgPmuyO",0.147,0.617,0.8,0,0.0852,0.263215801330749,0,0.0654,0.456786026872878,0.42,1
"708","38tUgBtXwJxMlod5Aq8O5D",0.211,0.796,0.541,1.31e-05,0.0981,0.385183632839105,1,0.0742,0.697473333910417,0.355,2
"709","2Vk2IvgxwIYUGSWzfwsQ7P",0.00759,0.545,0.704,0.00116,0.669,0.348457065018075,1,0.0316,0.38467938175068,0.524,2
"710","4NlnpZPi5Z3r1uuyRglUhO",0.114,0.683,0.319,0,0.0849,0.424372609629591,0,0.259,0.533163093554934,0.285,1
"711","1yUqu9a2ABItuEq3WpK9Ba",0.31,0.777,0.72,0,0.0935,0.37832032273275,1,0.256,0.552884939069548,0.297,2
"712","6Pce5yn5oOSDB6hZm8Ou2U",0.733,0.57,0.519,0,0.139,0.297113218420915,1,0.0309,0.671826759384828,0.24,2
"713","0UJkJ3v6E7wQvMJHwmVQDn",0.0221,0.791,0.9,0.0183,0.312,0.273536962330382,1,0.216,0.577069567475546,0.719,2
"714","68y6OIiE1nDdI1MLQdJNh8",0.24,0.683,0.687,0,0.131,0.305600670613507,0,0.0274,0.476262611689798,0.502,1
"715","0j7pdNXDzEVQST5Zcoh5xo",0.0364,0.454,0.66,0,0.181,0.228270550636559,1,0.168,0.886559713766339,0.568,2
"716","6EErYXgsGBMkwpITHuKuCI",0.559,0.794,0.368,0.694,0.0864,0.666684130560067,1,0.0523,0.673567629435131,0.775,2
"717","0ikmhbH2wPx0iFayhraSWp",0.768,0.483,0.49,1.2e-06,0.112,0.248126997432808,1,0.0318,0.661751834646199,0.43,2
"718","1JG8pJ7G8qJiy98DzCBL2E",0.00121,0.535,0.836,0,0.102,0.293026667365222,1,0.0746,0.408791874657356,0.443,2
"719","6YQUuoMnRIMaOmouYoMfQr",0.00598,0.552,0.804,0,0.111,0.22523183318489,1,0.0303,0.461571014994566,0.714,2
"720","5hbytEkl5hUB5iRb0cCtZi",0.000628,0.598,0.685,0,0.149,0.202912977419186,1,0.0679,0.659005876638678,0.712,2
"721","2R9nJvZx7oL9eLDXjvRece",0.613,0.667,0.494,0.00248,0.0589,0.591292502750563,1,0.0283,0.481437131507824,0.411,2
"722","7hEE9e4j0i97aCGiHJF0MQ",0.181,0.243,0.888,0.84,0.0721,0.326452559333578,0,0.0524,0.380423387290687,0.492,1
"723","2NvmyE3zwZuJCMyAH4pnyd",0.0411,0.788,0.319,0.695,0.103,0.614711583800493,1,0.0425,0.442455107674255,0.386,2
"724","2CEjWJ4lPiodKXXS2bhVyP",0.000125,0.557,0.886,0.000199,0.355,0.161995075182061,1,0.0378,0.615469698281252,0.638,2
"725","6rjnRocdCULjLF61x2NR5e",0.038,0.473,0.604,0,0.103,0.211348037931576,1,0.0337,0.595632435967722,0.271,2
"726","1kSfJ6FTfXou4dAw51xbc1",0.0196,0.534,0.888,0.183,0.151,0.331482160632891,1,0.0274,0.490468496022929,0.624,2
"727","1cEDPbmrlhoVK1h6BLwBYS",0.00523,0.497,0.925,0.781,0.222,0.235186252423115,1,0.0745,0.673077108039742,0.262,2
"728","4lOavMadLCGAOJEvMJ5t4t",0.00241,0.615,0.74,0.00113,0.115,0.24425001309792,0,0.0754,0.572068172855893,0.219,1
"729","0FzI4GycRxqDdyCugflNQO",0.338,0.811,0.519,6.78e-05,0.101,0.415675590716194,0,0.0422,0.553024401034904,0.557,1
"730","3kKX2SSrYHYGbX9fIpipoM",0.04,0.57,0.489,5.55e-05,0.105,0.336930895373815,0,0.0397,0.629468794182993,0.104,1
"731","2hNwoBCLppnljA7HVvwZns",0.0719,0.853,0.699,0.0184,0.0684,0.22434117462147,0,0.0473,0.461729713093074,0.68,1
"732","3pJkBPHadRAxBBo484RipI",0.0147,0.707,0.531,2.11e-06,0.175,0.367475244931105,1,0.0273,0.514528089563436,0.417,2
"733","5Bfy1NvrHFgstrUTbGNhzA",0.687,0.544,0.402,0,0.11,0.337454812175826,0,0.0483,1,0.347,1
"734","7AYuSG1LoaaFVKjOxsB6Vh",0.0372,0.782,0.599,0,0.175,0.357154083931472,0,0.209,0.759822450491002,0.586,1
"735","76gK9am1WZ3BwO73xnAOcf",0.276,0.654,0.476,0.00598,0.109,0.509142348195107,1,0.232,0.808095526637235,0.141,2
"736","3ITQzqKskThuaz10Po8NmB",0.0091,0.674,0.854,0.000579,0.0861,0.342327238434537,0,0.0396,0.471266026103433,0.405,1
"737","7BKLCZ1jbUBVqRi2FVlTVw",0.414,0.748,0.524,0,0.111,0.29334101744643,1,0.0338,0.456906252705081,0.661,2
"738","3B8TBGV0upObaUd9z4O9W8",0.22,0.687,0.537,0,0.314,0.572274322837533,1,0.0676,0.358253743832415,0.657,2
"739","67LKZcv1J2Yj4pk5UIuFQW",0.662,0.507,0.428,0.149,0.101,0.245035888300938,1,0.0263,0.664430466187687,0.406,2
"740","4QYvaeib9ehETm0CRzvGbJ",0.00128,0.802,0.865,0.466,0.106,0.267040393985435,1,0.0414,0.56734570216695,0.184,2
"741","3cO4ZL8NcUU7i5o4k12tAS",0.208,0.379,0.537,0.00658,0.0641,0.35133860742914,1,0.0405,0.375268103605813,0.0762,2
"742","2NsW7nEPsgmqUqEO7GJ83F",0.884,0.517,0.188,1.07e-05,0.109,0.684706868549274,1,0.0616,0.652542535899433,0.257,2
"743","2QrXzOqLCVDRZHkToA0tSR",0.0135,0.421,0.653,0,0.114,0.254099648975743,0,0.398,0.377990016446894,0.733,1
"744","5QvL5shIrzH2A2zG0DZwh3",0.712,0.627,0.255,0,0.0901,0.588096610258291,1,0.0342,0.505294745650229,0.307,2
"745","4g64deYSvQZ4w9uGpYz2sL",0.263,0.386,0.714,0,0.233,0.293236234086027,0,0.381,0.431884852506949,0.289,1
"746","6rPO02ozF3bM7NnOV4h6s2",0.228,0.653,0.816,0,0.0967,0.228060983915754,1,0.167,0.856421502149638,0.816,2
"747","4iLPXPAPgxBlZJr2xzbWvs",0.872,0.636,0.167,7.47e-06,0.144,0.891811180384555,1,0.0583,0.408657221725289,0.4,2
"748","3Msno56oT1A7H8DFQGylHK",0.0197,0.506,0.866,0,0.353,0.176612353958191,1,0.0718,0.701767800636716,0.613,2
"749","384TqRlwlMfeUAODhXfF3O",0.00648,0.551,0.741,0.00603,0.0707,0.222402682454026,1,0.029,0.384645718517664,0.399,2
"750","2TVxnKdb3tqe1nhQWwwZCO",0.382,0.414,0.428,0.000243,0.148,0.581390475192539,1,0.0278,0.69767050427523,0.282,2
"751","1pur8kv69XmZqA3uoMEYnH",0.153,0.747,0.477,1.09e-05,0.878,0.317493582019175,0,0.198,0.461513306595108,0.882,1
"752","3GnLo84IkdSWCPYt6tnLll",0.000339,0.905,0.596,2.05e-05,0.0897,0.392728034788076,0,0.118,0.721335757086111,0.422,1
"753","1SflceB6gEUczFvowdYkaQ",0.0652,0.594,0.772,0.00104,0.0838,0.264001676533766,1,0.266,0.467014840676727,0.673,2
"754","38o5lj4mbLK34vQkJUlMrg",0.544,0.684,0.512,0,0.097,0.456593492953319,1,0.0525,0.576607900279886,0.466,2
"755","2MivJKBsf8Urhe3T9p4GVx",0.000577,0.547,0.757,0.197,0.0789,0.129878975218735,0,0.0362,0.543031229862173,0.335,1
"756","6EkQmHBoux7iqK4vjfHq4V",0.0968,0.728,0.739,0,0.0889,0.364122177398229,1,0.151,0.601436939146493,0.311,2
"757","5FUlm1KaB15evWbYRYbZ05",0.442,0.838,0.609,1.99e-06,0.0742,0.307277204379944,1,0.0446,0.49527272027777,0.609,2
"758","0MIQ3xTjXiJ74pGM8788ZU",0.0359,0.59,0.622,0,0.0683,0.500602504322314,1,0.0578,0.413379692414231,0.659,2
"759","3olgmPeUWGNIvS0ly6xqRn",0.163,0.673,0.738,0,0.17,0.302247603080631,1,0.0652,0.567590962864645,0.818,2
"760","1KaYa7hb7zrCiMmQBIpLwL",0.613,0.57,0.297,0,0.208,0.609891549221984,1,0.0348,0.457670888997894,0.308,2
"761","0tV8pOpiNsKqUys0ilUcXz",0.805,0.398,0.316,0,0.295,0.368365903494525,1,0.0368,0.570264785372844,0.174,2
"762","6jjthaSazWJUHKzNkkEDkQ",0.284,0.88,0.675,0,0.103,0.263792109812962,1,0.0359,0.548335593578979,0.561,2
"763","441W7pzByp5VuWsFV6D6qR",0.386,0.435,0.371,1.56e-06,0.17,0.360245193063342,1,0.0279,0.465067182195035,0.194,2
"764","7xg1FqT608rRxuDblpHoeO",0.26,0.437,0.461,0.0196,0.0917,0.54204432336145,0,0.0364,0.480946610112435,0.0493,1
"765","2xLMifQCjDGFmkHkpNLD9h",0.00513,0.834,0.73,0,0.124,0.194582700267198,1,0.222,0.74543863192621,0.446,2
"766","5KyXztmJrzUwccF59xw1os",0.529,0.662,0.559,0.00592,0.0657,0.341646146591921,0,0.0748,0.84693327947216,0.726,1
"767","3ZS5TBLJhHdPKtoPhfUjoq",0.00265,0.488,0.494,2.58e-06,0.317,0.366270236286478,0,0.0312,0.652691615931365,0.241,1
"768","2UE5pXuZAqqdRfoyF7VDTF",0.136,0.456,0.66,0.0205,0.401,0.399853303295437,1,0.0366,0.81859364630522,0.325,2
"769","0bf2XtxP5RsUYqWdsjk58H",0.00431,0.773,0.75,0.000362,0.437,0.203751244302405,0,0.0502,0.581835319464081,0.77,1
"770","0lnfjcwBcripJPtXuSu7d3",0.54,0.723,0.569,0,0.106,0.325352334049353,1,0.0792,0.471275644170009,0.445,2
"771","66hayvUbTotekKU3H4ta1f",0.041,0.432,0.781,4.21e-06,0.0789,0.211557604652381,0,0.0567,0.670533129430322,0.197,1
"772","4w8niZpiMy6qz1mntFA5uM",0.153,0.841,0.798,3.33e-06,0.0618,0.22035940692618,0,0.229,0.461417125929346,0.591,1
"773","2hIHIivJpNiq0ucik6lF5S",0.468,0.779,0.595,0,0.3,0.221145282129198,1,0.0501,0.470703369208722,0.561,2
"774","278kSqsZIiYp8p3QjYAqa8",0.556,0.826,0.449,1.85e-05,0.273,0.436422696075863,0,0.0674,0.615690913812505,0.337,1
"775","6P7Bv8n2qffIVKxTsh0Eg7",0.366,0.733,0.523,0,0.693,0.49028134332268,1,0.0574,0.614493464523761,0.566,2
"776","04NkrnHQlr0Z3vTUXGl1X3",0.0161,0.225,0.467,0.35,0.692,0.412165348142715,1,0.0339,0.380562849256043,0.217,2
"777","4EOkkNiPEj9UViBt7JuDPj",0.000542,0.311,0.565,0.0359,0.155,0.3363021952114,1,0.0405,0.665055640515144,0.291,2
"778","4825x6Yy20mNZ4Ll5XyA9g",0.127,0.446,0.527,0,0.113,0.32608581757217,1,0.0347,0.334982831751161,0.331,2
"779","3SMrDTwimapSxKnfMQyRj6",0.11,0.668,0.61,0,0.175,0.300413894273589,1,0.0862,0.577074376508834,0.28,2
"780","397NS751ETKJCyvb1OmP4s",0.132,0.856,0.804,0.0205,0.164,0.322785141719495,0,0.0675,0.553062873301209,0.885,1
"781","1SLikaDhWhhhnLJC58bkFI",0.00261,0.58,0.953,0,0.218,0.202022318855766,1,0.0614,0.495527599042041,0.673,2
"782","3I7krC8kr0gFR7P6vInR1I",0.122,0.549,0.751,0,0.208,0.284120081731021,1,0.0299,0.432586971367016,0.493,2
"783","60Q0ZSKKBea7otGijFgrQI",0.477,0.712,0.554,0,0.19,0.3495572903023,1,0.0337,0.562224081715094,0.369,2
"784","02f5iKhfXVvCWK641es1sT",0.123,0.571,0.587,0,0.0847,0.328443443181223,1,0.0505,0.427739465812582,0.641,2
"785","0i0wnv9UoFdZ5MfuFGQzMy",0.175,0.514,0.618,0,0.117,0.240215853722429,0,0.0317,0.405204335824413,0.401,1
"786","6SzbbQUOx85hxpqsesoMfx",0.0177,0.652,0.746,0.00044,0.0734,0.24204956252947,1,0.107,0.797631070202268,0.894,2
"787","6aGjEZ7kq3YXgD0EDt80O5",0.0629,0.658,0.837,0,0.0969,0.108084036255043,1,0.0543,0.606010329803503,0.936,2
"788","3BXXkwyhsHM0EPApHMhQC5",0.0394,0.912,0.587,0.01,0.111,0.387436475087756,1,0.0582,0.687821604101143,0.435,2
"789","2by0pYpb2dx0pbEkP4T4ve",0.94,0.686,0.276,0,0.111,0.673233090585215,1,0.0321,0.634090275172885,0.681,2
"790","0BjB8OWvRDNzQtIOSmxSA1",0.258,0.686,0.473,0.000391,0.105,0.357468434012679,1,0.0442,0.5770070500428,0.175,2
"791","5GT8b1dFaOWFF5twsmSOYx",0.358,0.595,0.608,0,0.0843,0.277833080106879,0,0.0373,0.292764328514682,0.452,1
"792","02WH2lgCCZg8xmwmlbDAa8",0.823,0.818,0.456,7.35e-05,0.127,0.388693875412584,1,0.038,0.548191322580335,0.784,2
"793","4Vbz3VLZ4cbSK4zYuHCjBk",0.709,0.344,0.46,0,0.117,0.492429402210929,1,0.0319,0.40621423281492,0.528,2
"794","02rbSCTm2smTIZ6d8im2NP",0.0572,0.802,0.803,1.06e-06,0.269,0.284382040132027,1,0.153,0.572260534187418,0.339,2
"795","015jLlgBeSkl3CApWJhlv7",0.0146,0.866,0.51,0,0.107,0.327657567978205,1,0.256,0.514321301132046,0.171,2
"796","6ap2tdcYnaAznbvPoAxnu9",0.00193,0.387,0.858,6.73e-06,0.41,0.187300256719233,0,0.056,0.45634359581037,0.271,1
"797","7l94dyN2hX9c6wWcZQuOGJ",0.0529,0.662,0.602,0,0.356,0.281290931000157,0,0.0401,0.644261380577276,0.29,1
"798","3QmOiZF7IzJJkHnahh5Ea0",0.0997,0.767,0.631,0,0.119,0.354272541520407,1,0.0541,0.48555847303575,0.541,2
"799","34wLF1rl1hMhBcb8KX0BRL",0.0262,0.429,0.595,0,0.45,0.222874207575837,1,0.0589,0.767656365717363,0.342,2
"800","0F8YUTdjLiSDFhTpsVxJ1Q",0.557,0.445,0.342,2.64e-05,0.118,0.507465814428669,1,0.146,0.450707408796684,0.298,2
"801","1YNQscOx6OqBQjxgJVhEeW",0.0164,0.728,0.69,0,0.104,0.227589458793944,0,0.0524,0.452183782016139,0.415,1
"802","15kQGEy89K8deJcZVFEn0N",0.0558,0.575,0.571,0,0.0912,0.414208623670561,1,0.0439,0.505184137884602,0.449,2
"803","6wBrZZ1LyiBxytLnpgnlhf",0.85,0.622,0.334,0,0.103,0.445224498349662,1,0.0337,0.671937367150455,0.385,2
"804","5qEsQiKndh4h3d16LiZs5x",0.831,0.244,0.482,2.27e-05,0.0894,0.2920312254414,0,0.0305,0.815890969597291,0.41,1
"805","43lYaovU2FoeuBMNusVVVW",0.588,0.81,0.353,0,0.102,0.520301776077959,0,0.31,0.423344009387233,0.0727,1
"806","410smJMzhna1ADC2ldqVHu",0.0126,0.688,0.699,6.16e-06,0.391,0.26195840100592,1,0.0445,0.456545575208472,0.385,2
"807","1co0puPTYvqAdUEjFOjne9",0.0848,0.375,0.889,0,0.136,0.194058783465186,1,0.0991,0.960214867607314,0.881,2
"808","0Q6AD7e7d9tpN1dXL4qh5P",0.000399,0.479,0.926,0.0022,0.179,0.221407240530204,0,0.0893,0.846361004510873,0.673,1
"809","0JpxNq2SYwPt2uSqdcSvyQ",0.0622,0.497,0.857,0,0.0495,0.173573636506523,1,0.0649,0.80379144184436,0.619,2
"810","0yChzgxfOGJvl8dtrI4Imu",0.0171,0.619,0.752,0.000107,0.0949,0.221092890448997,0,0.0496,0.587341662578988,0.462,1
"811","6RSNKGdv3nDTHqgw4bdzyF",0.119,0.555,0.722,0,0.0861,0.31461203960811,1,0.034,0.64468938453992,0.559,2
"812","6v4F5IaKUITBPzt2wztoiZ",0.00312,0.583,0.732,9.86e-06,0.269,0.300099544192382,0,0.0457,0.702080387800444,0.276,1
"813","3MkuFR7t25mu7Iscp6GGiV",0.0259,0.578,0.883,0.0706,0.118,0.336511761932205,1,0.0298,0.59144857700705,0.255,2
"814","6nbjZ2Jl8yjSZ964YDeRLy",0.547,0.222,0.431,0,0.731,0.365536752763661,1,0.0356,0.836973771532447,0.211,2
"815","6elQsFmZGwZU3upNQpJOx2",0.00018,0.33,0.594,0.2,0.208,0.544035207209095,0,0.031,0.680016543074511,0.424,1
"816","5sIx4BlfYGuZeSLF40N9GH",0.193,0.685,0.508,0,0.139,0.335306753287578,1,0.0987,0.476397264621866,0.315,2
"817","6kex4EBAj0WHXDKZMEJaaF",0.075,0.696,0.817,0,0.187,0.202336668936973,1,0.109,0.471593040367025,0.782,2
"818","6vGVf8K3ri7VfkCj6PtZRy",0.504,0.497,0.6,0,0.265,0.40221092890449,1,0.0721,0.64918583066432,0.426,2
"819","7dpnZJj7ITXcnmbmLIdEqs",0.0304,0.579,0.578,0.000229,0.1,0.280871797558548,1,0.0283,0.377903453847708,0.356,2
"820","0Nhu3zSYbEz32IYiobV75e",0.1,0.663,0.575,3.16e-06,0.133,0.25708597474721,0,0.0458,0.529186023025651,0.458,1
"821","5p6eKTYwFYitUS617IMtyd",0.266,0.679,0.553,0,0.0841,0.318227065541992,1,0.0493,0.480821575246944,0.575,2
"822","28LrrolOGEPtpPqMRhfaZ0",0.808,0.689,0.3,1.48e-05,0.181,0.500130979200503,0,0.0451,0.50480422425484,0.162,1
"823","2rdHmhitkqNpuvnRwYIFSD",0.115,0.596,0.732,0.0208,0.17,0.238801278356997,1,0.0295,0.762592453664964,0.618,2
"824","6nozDLxeL0TE4MS9GqYU1v",0.32,0.61,0.497,6.11e-05,0.0884,0.517629800387698,1,0.0279,0.408916909522848,0.739,2
"825","7iVfoC4Y7RF1MOiJ8evC4W",0.00682,0.876,0.866,0.0157,0.103,0.227903808875151,1,0.137,0.466432947648864,0.697,2
"826","78QR3Wp35dqAhFEc2qAGjE",0.103,0.896,0.671,0,0.552,0.365536752763661,0,0.289,0.541025862981024,0.358,1
"827","5Llfq8blDXjGv7jBMuS0NO",0.832,0.516,0.434,0.00228,0.332,0.413632315188348,1,0.0555,0.446326379471199,0.432,2
"828","5fD1cUWzVmReobKb6d24ft",0.0646,0.874,0.449,4.4e-06,0.168,0.214543930423849,0,0.163,0.649233920997201,0.879,1
"829","4KoNBTm9a55KgLMtEaf3n6",0.00222,0.443,0.94,0,0.263,0.267564310787447,0,0.04,0.457800732896673,0.521,1
"830","655SkamVNObMDXtoN84O4Q",0.0959,0.731,0.881,7.92e-06,0.172,0.226227275108713,1,0.136,0.495950793971396,0.612,2
"831","7vA2Y79Q4bBqdzBCfHeGEe",0.338,0.633,0.559,0,0.262,0.26903127783308,1,0.313,0.55295707456887,0.473,2
"832","7ocpW0qgXkvsc2OhKCDc0q",0.942,0.522,0.21,7.83e-06,0.0983,0.604076072719652,1,0.0449,0.465033518962018,0.257,2
"833","04DysC7XwYiKJqYwGM8mkU",0.00631,0.699,0.668,0.00011,0.12,0.373343113113638,0,0.034,0.57708399457541,0.431,1
"834","10Igtw8bSDyyFs7KIsKngZ",0.147,0.755,0.599,0,0.109,0.26415885157437,1,0.224,0.64019293841552,0.755,2
"835","7EQpvVujgytLVY8vKiDHAg",0.0281,0.86,0.582,0.0402,0.112,0.281343322680358,1,0.0699,0.663598503428841,0.563,2
"836","0zljdkHj9xLHtXsc844Vep",0.874,0.354,0.397,0.196,0.0883,0.631476921464871,0,0.0366,0.63045464600706,0.121,1
"837","3T4UodGkfZObJ43RtA5KFU",0.000837,0.611,0.602,0,0.112,0.25619531618379,1,0.0437,0.808658183531946,0.624,2
"838","0GXMlXSYrKXM009r5mdWCA",0.0289,0.52,0.576,0,0.0556,0.444752973227851,1,0.123,0.44989468217099,0.534,2
"839","0a59Y7aoq2FucM7Q6xXHFV",0.323,0.94,0.295,0,0.0913,0.516948708545083,0,0.136,0.50488116878745,0.568,1
"840","2UxYLI09fvaxzKAcgudK7Z",0.0738,0.687,0.785,0,0.104,0.236915177869754,1,0.19,0.769647305498649,0.753,2
