,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence,cluster,song.0,song.1,song.2,song.3,song.4,song.5,song.6,song.7,song.8,song.9
2243,01PczmMkigsEjsRSPTsepy,0.757,0.658,0.278,0.0969,0.12,0.661864096,1,0.0569,0.543512133,0.0376,2,1JmLA5HZ7Wp7L8DNctLpUW,0qos3ZEeCUXvEQ79LbzL2C,60XJ7V4yJpHugHOHYGj57d,51lhPCRAIsbVYsvCwnEDNZ,3oJWTN5wZcXr40qNX3wPZ8,47IAJLkYhZag79yvXmT6Lt,2sksCUIpcWYO5imUxTonvd,7wC5eZcFS1Q1BsQ35DU6H4,59hJIGEDNvXePcZjVWD4wM,468z8HtyEOGV9RY9tl3ax0
2244,6A9qKiKQysA4PyLe9KLh0V,0.00246,0.474,0.792,0,0.0905,0.263896893,1,0.0435,0.803281684,0.649,2,2TfSHkHiFO4gRztVIkggkE,6CyJlVAEFlNdpggOLanytL,2TLDilmv1UmRTfyb7f2Hrx,1ZB2qWsheGabSEYvBYxjKn,0JpxNq2SYwPt2uSqdcSvyQ,5ecQ5IpXRvNgnsAuw40dOq,2oPCR02nduYVpj7CTfsA0d,6wmX0tZ4Dkzg32z1k9x4Y5,0PypLCGGUBNXqg4139Mg0W,3Lj2PcKAkTXYiSVSeT7UA7
2245,6lMb2XSqo4MYD9Nz8U2KcC,0.0665,0.644,0.838,1.25E-05,0.0446,0.220568974,1,0.0435,0.836661184,0.961,2,5FpLsvdRNgWSEBWHx2VIkH,6SzbbQUOx85hxpqsesoMfx,1UotQ5kMAEiCJVisAVkxOh,6FopJmIHgp2ADIHEDrJixZ,4t77Op5L7YZ32q2bkTRaL6,2c9OnhCwDVpKZWjOPqKiA8,3mcG2NI5G5vhrQtRda1YnA,3NyovXfcpc8PDWWKH7xEDs,3L5cSHbf7oBWubuCwJbUGt,1EtRtR7tGkZXJeHYELcMRM
2246,7lVoniii4QwhNjCeHij2xZ,0.00834,0.741,0.752,0.00165,0.0438,0.260281867,1,0.0386,0.548325976,0.609,2,2QOSMLaEJkkeezSMZ75yB8,4eP9Et7gkdPf6eeCRNal75,3Jc6Bdhc4QDQwal1urpuNk,6BFSpfwe003HLps1y1DA7k,7vSm2hckpPHTrIHpqmqOze,1D1nixOVWOxvNfWi0UD7VX,7y9iMe8SOB6z3NoHE2OfXl,6HWziUtppmkq9PwV9Qao7P,4ZKGarvWsSOruOaw40cFNz,2nqwxzn7svkN30dVGbXdWf
2247,3HltnjWv3KRaea6YsVgFgs,0.145,0.642,0.731,0,0.145,0.319222507,0,0.0914,0.475786517,0.685,1,60fFwimwllbxqq5kgME3zy,2DRfWdOZhBi00BcCwv9ljR,2VWlEE2TLPTUCHaISEYr98,7HzCxalzzYQOFb9a7Xs3j6,4cKGldbhGJniI8BrB3K6tb,3lPj2nA1lIrWIpbnhNG57v,07w6jp4Fq8GGqhLoDYoVkb,1qCuOj9vIku6yHw2m3maPf,2CI2yyRfxB0HhEnXso3yLB,2Gl0FzuLxflY6nPifJp5Dr
2248,1dSreFBAq3Tz7eLvea5ikf,0.0251,0.633,0.952,0,0.404,0.1624666,1,0.0532,0.634701022,0.9,2,3Fzlg5r1IjhLk2qRw667od,4UuHWIkAWnN176A2rx7YFB,15GwXVerL8HSCf6zEf7aCG,0onslUNmSLDkuYaideYWir,3sZSnOUL2kskr3gpyXCEWk,606MdMKIoz2TKV1pAML5OJ,3mcG2NI5G5vhrQtRda1YnA,27wvnSTpsyS9k06aDtXvt8,594M0rqYMOo8BhMGEdoi5C,698eQRku24PIYPQPHItKlA
2249,6nWblEsIEGQE5TfAxN2oUQ,0.326,0.827,0.395,0.0745,0.155,0.448525174,1,0.0393,0.384862125,0.32,2,5kNe7PE09d6Kvw5pAsx23n,2HsHyQP2DgYyBrOYG94Hzg,5i9A1n1s82jh53IGLldPG6,7hDc8b7IXETo14hHIHdnhd,24qOlCdUSSU6ungmY6fZmi,1AJBNdi266U3cJkgxpHOlF,3cQmqM0awej9iAESjhKrI9,6Qs4SXO9dwPj5GKvVOv8Ki,5zxwumO0laRosoeOvbVSvc,5iRnQIh9VxMRp26OFFWH6z
2250,5W83ErFkO3aKAIS1WMi6u0,0.602,0.807,0.803,0.00853,0.136,0.217739823,1,0.126,0.442368545,0.706,2,1NGvgncIB1kIDSEUWNV0Bg,7CSoPdRsImvRXZt9W8mvmE,2r9homVqy3ntb7iOoROL88,3wvQ0OBNcpLN8RTfKlUExY,2RiBogNRfulkNf7fVbPOrJ,6AYPyB4mgQIGeU0Xab4ONQ,1W0zPxHrUF4H2xmWkO97Ea,0bOH2yZkaVSg2OdegIlp2J,5kXDF4OmM5COyeo6z97nEk,4T4CZ3Q4z3GG7lU720YYhM
2251,16mrdTSWwfVfOiZNw84tQC,0.616,0.387,0.62,0,0.0827,0.220254624,1,0.0811,0.46840946,0.405,2,2k8p8JCPBz8xki4SwuWGS1,5VN1XdYltgHjqsOh4kGrsD,4keoy2fqgwGnbWlm3ZVZFa,5uCax9HTNlzGybIStD3vDh,0RO3tjH2cfyoGHLynijFcc,0WHi11uzahqpEtPGYCW6oQ,3EPXxR3ImUwfayaurPi3cm,1VZUg1xIkqqUUNCp2OPKIE,0E47pBZ2vm2NkEDKONAIuo,5Qm8Ll86HwwH6U2ZLWOINf
2252,7tSO7DrrYpiMXX3zM4b3oM,0.0896,0.49,0.811,0,0.0898,0.132236601,0,0.044,0.605769878,0.547,1,2V65y3PX4DkRhy1djlxd9p,60f3fb9Z7fwD8JAwvYkOO1,1nufXiTCTTAeJfO9hLHvO8,0yChzgxfOGJvl8dtrI4Imu,0rJzsc89WVFLnFEeksmOZO,5BCnoG4uUCyz58OOy1kFeQ,1cEo4OOyM1rOUn6kuTrm5m,6sxtXvoNeOnavXqlIceWch,6viaOSezCxDApUQlIc8mhA,5cE201rNvIkryS8N1dJ5nR
2253,6GC9ktyFFHVaFA1qlE2zzi,0.00136,0.343,0.91,5.67E-05,0.0717,0.300413894,1,0.0648,0.788561233,0.15,2,7oK9VyNzrYvRFo7nQEYkWN,11kXjnwkLFOCGZJoRmlBHe,4mGdjNMo0RonTlOEb7cYg4,6WmIyn2fx1PKQ0XDpYj4VR,1zfFle2YCXuUFXlAAZ4QOS,6gxZLe2tUdy1U51aql0mfR,6mmAeC57zRD5zzVTpB1ACF,0ORgAzmFh8N97SseJvmqgC,5Vuwnfp0REIPQ1HXwqfNWt,2r0H9GPWHqxlopFd9WAEdF
2254,5Z3GHaZ6ec9bsiI5BenrbY,0.199,0.798,0.539,1.66E-05,0.165,0.332739561,1,0.0421,0.6585923,0.394,2,3sIbXHStayfEMhIrLgsJs2,38tUgBtXwJxMlod5Aq8O5D,0q75NwOoFiARAVp4EXU4Bs,10HNu5uFLPN77fwrHbqmAy,5Ftttol3sAKtBC77rn4Cfd,0fki89HxxXGyU42dyxeigW,7lSRqzh6ALKv1LEgkO3Ptn,4rcBgGdnnplqvHgjKMk1gL,6xRA0uWn06G0A5oPddcQmF,59ywHNwwchG4nZJMLyxSzd
2255,3JbqwFY5q0ORO3siv5zL3A,0.413,0.641,0.721,7.15E-06,0.246,0.355634725,0,0.0451,0.322469727,0.753,1,0qHDvcNrE250rjDiDaN80q,7DBM9P6pr5bJjUg1EeGGMi,2jjpbCZ9QcWGr2TTmkkgUU,6dvxtFnL3KrKVO17ZpBc2u,50sFReHUuHCK59Jd5oCTcx,5OhkVfh9tiZ5MmK60sqkKt,5Wt7ngK753xBhSjb9lRfSR,1LiN0Z98FkR1t0m8KmLcAH,5fzWrgzS8RCXCjSMfS2YMA,1qCuOj9vIku6yHw2m3maPf
2256,7rdK9NSJIRBZAiXC0vuBS9,0.0896,0.716,0.718,0,0.473,0.280557447,1,0.0293,0.485394966,0.537,2,0bGLvHd0ApdT4t0shCfpzG,410smJMzhna1ADC2ldqVHu,78nplE9X2ZGvQh3TKgvldE,1OBD6ZyBF8oYm4PRHt42zv,6waqLPcT6ruMhmd36OhmFO,0taM1mwoUfIQrrz3YRJQuM,4MflGTO2ZTcSQ12bWcyRgI,4lJVxj98OFHoosOqZi78Ts,3szbYyYgEBehQG7q0kv5qb,5N5k9nd479b1xpDZ4usjrg
2257,3jDdpx9PMlfMBS5tOBHFm9,0.00631,0.715,0.833,0,0.164,0.281814848,1,0.108,0.459200162,0.612,2,3OekcvoY1ftoRF6XbvnThM,1D1nixOVWOxvNfWi0UD7VX,655SkamVNObMDXtoN84O4Q,7vSm2hckpPHTrIHpqmqOze,78YZbWqUd4BtzNaXOsPgSQ,3Jc6Bdhc4QDQwal1urpuNk,1F2HXIJrE2Xn81OzT2zZvW,3B54sVLJ402zGa6Xm4YGNe,6FE2iI43OZnszFLuLtvvmg,1OBD6ZyBF8oYm4PRHt42zv
2258,0TNXILAGuF49nsIyylBACS,0.052,0.557,0.665,0,0.163,0.263058626,0,0.109,0.462696329,0.783,1,4tE5XrT5GiK0qhGwmRqP2O,1tn7pFwjU4ue3omJGc6L7J,3lPj2nA1lIrWIpbnhNG57v,3HltnjWv3KRaea6YsVgFgs,6ht5cDaJsrvWXCOd0vkIsX,4cKGldbhGJniI8BrB3K6tb,6NmbdrWnLtzDexfoURVdFG,1xkHYUMslytkzMxjuOPtrh,2nkhGTXnKCe1ZtttBZaeyx,7HzCxalzzYQOFb9a7Xs3j6
2259,3B54sVLJ402zGa6Xm4YGNe,0.0293,0.726,0.769,0.0101,0.104,0.264211243,1,0.123,0.471213127,0.733,2,3B54sVLJ402zGa6Xm4YGNe,6FE2iI43OZnszFLuLtvvmg,4W3FJapn5CD6Fnrlfj4HFe,5AEtlRudpgdT5FtNiuly6Y,5Gu0PDLN4YJeW75PpBSg9p,3Jc6Bdhc4QDQwal1urpuNk,6kex4EBAj0WHXDKZMEJaaF,7vSm2hckpPHTrIHpqmqOze,3OekcvoY1ftoRF6XbvnThM,2jWJUWypN8NjTSeY89DKrN
2260,79NlESqzFSW0hdBWgls4FX,0.48,0.565,0.381,0,0.109,0.377429664,1,0.0302,0.353382193,0.325,2,0jdny0dhgjUwoIp5GkqEaA,6QfS2wq5sSC1xAJCQsTSlj,0UyljEbX9dqI1K0sqdv6B6,7uVkYr8gxcPEgqohvynpdN,5kNe7PE09d6Kvw5pAsx23n,2wSJEsk3c0E1ZXYRwgNQoR,2VxeLyX666F8uXCJ0dZF8B,1z8F0DUrgxictKm2lzvuki,7iM7I3dbNQGC5xkxJMWwrv,2NSHs7fnTlqosMNy72P7Mb
2261,0u13src3QcditRU5VPduML,0.216,0.676,0.676,0.00141,0.107,0.239063237,0,0.0391,0.433000548,0.824,1,1qCuOj9vIku6yHw2m3maPf,60fFwimwllbxqq5kgME3zy,4iLqG9SeJSnt0cSPICSjxv,2DRfWdOZhBi00BcCwv9ljR,0hnGINXS8qotbEAqDAbiik,07w6jp4Fq8GGqhLoDYoVkb,5fzWrgzS8RCXCjSMfS2YMA,3HltnjWv3KRaea6YsVgFgs,4tE5XrT5GiK0qhGwmRqP2O,2nkhGTXnKCe1ZtttBZaeyx
2262,4EtIza2cKMmR2XP7idebXG,0.0971,0.679,0.717,0,0.124,0.238277362,1,0.0384,0.5865097,0.255,2,2FuPPSFmGj4XIJepeHwz7D,6E4POizZfmNFRp7840aY8w,4eWQlBRaTjPPUlzacqEeoQ,1vrd6UOGamcKNGnSHJQlSt,0mDGNetRxywxqgiXFbagZh,4paAidoE8VAemwU4jgCc6l,1rCcsYnmqbMYdkG7kS9GC5,4ve2uzqdwnHr20G5YgMMqr,0BNNxZfJOS59Bip2dQGk2f,3SMrDTwimapSxKnfMQyRj6
2263,5jnZUl6PwWB0Maze4kDJfC,0.000928,0.588,0.782,1.17E-06,0.187,0.317965107,1,0.0319,0.615152302,0.615,2,6SewJZC2f9ETwJR2zZWkOP,1mMLMZYXkMueg65jRRWG1l,7zVCrzzEJU7u24sbJPXA5W,3aLG1AYS6FqEcjpKTJFJMt,4QRZirU4s1f30iDHzuKncj,1f6xYh2HSx8ttCjl4Pckep,3TgMcrV32NUKjEG2ujn9eh,1Z5L1sgdPUPfcuxsfaYzcB,1pfgsjmxVZhoZpeDx6POKv,6V0PPYLaQ5fCAPftwIgpuN
2264,25lrlvqhBed81hejnUIP5P,0.00209,0.689,0.947,0,0.228,0.205689736,1,0.0897,0.577050331,0.393,2,6fIgsZFtGXiIvxb2Y6oCc7,2K42Wx45XMrRpZULKogNtE,5sdb5pMhcK44SSLsj1moUh,3R6dPfF2yBO8mHySW1XDAa,0B2RttXEiyXsMeQ7mMP3EI,7C0ISS4UDaBWll6UfRfVrY,7GYLsGlCPqSkLBNDC5mVyl,11EDhDAVDtGPoSar6ootYA,51rdCmgHBzg9HJ7eHjVRK9,4SO6Wonm24FAHzttG1lIeJ
2265,2suCvIjriPQrcYHGmWjFh8,0.153,0.752,0.645,0.0154,0.229,0.4502541,1,0.0307,0.576954151,0.425,2,0fki89HxxXGyU42dyxeigW,5mbC0MSdKcDG9wuFx7XQh9,1euQrkGwRPQod7kcddoeJ5,5boqkVlc0CWhfTjksnpc1X,4Q6tYofKnMSnQl0Q4b9rYj,3sIbXHStayfEMhIrLgsJs2,0q75NwOoFiARAVp4EXU4Bs,2B3jnZ6tCsVFD4gNXHBJzP,6S04kOaQsvm633KXgHwAFf,7l1NMHXBISVLarwGyfgmFP
2266,14JzyD6FlBD5z0wV5P07YI,0.979,0.498,0.104,7.86E-05,0.0895,0.737674857,0,0.0621,0.596324937,0.205,1,2mBP9IsENazdoJ9ep5iR8i,787DeFtoBTd0HdPCIIwbUH,7EkMIQ2PzEzwQroLl6dUvw,4yp90BbE4dxPXfGGSpbFwT,1emAqEEKHGpdFx6H2YJTiG,08Ovh180covBWO0CTnJhqz,1tT55K6VEyO6XFDxK4lDQe,1g5OHdV7X0nOaB9Vy8sGdN,1u6s0RKQX9oCImfMZbI760,0orqUsqNaLLGF4aXoU6F3d
2267,6EelrDeZGS0Z81NhXevtrJ,0.928,0.409,0.137,0,0.0706,0.480379316,1,0.0446,0.779448115,0.106,2,6EelrDeZGS0Z81NhXevtrJ,69vToJ9BMbbLlFZo7k7A7B,0UlguQTHxZSh4NKDMpQATl,1GIBQJItFW5tFPrilr6M6o,3pDHW8LsKjbX6nVSbs8uGU,5oMtvzcfijl5jGFWZLOPjK,0JEhzXDgrRJmZFGqQ4U2ME,0STK94RxUulYqWzwFlyAb5,11aDztfDWwW2fMwL5m438y,6VTb8IkYOgge3BQ9ueplSZ
2268,0w5pghaDUcG3hRPJaOHlLc,0.015,0.539,0.605,0,0.0731,0.309425263,0,0.0442,0.730155524,0.136,1,14EgW52HVqnLHd30bgbPxg,23eSs9NM5hSXN2SjN62xT8,0e7ipj03S05BNilyu5bRzt,3kKX2SSrYHYGbX9fIpipoM,18LhA0zBzAa2YnhcN3hWGa,6xeCQCtG0VVzV69qTiUg21,7fBv7CLKzipRk6EC6TWHOB,1snWlbcbgQpJfknoI30DWG,0z8u1VqXUYPBMIoF91JIWE,1285n66OGGUB3Bnh6c18nS
2269,78YZbWqUd4BtzNaXOsPgSQ,0.0161,0.651,0.887,1.11E-05,0.132,0.232828627,1,0.0618,0.529258159,0.601,2,22oEJW6r2rMb9z4IntfyEa,1f6xYh2HSx8ttCjl4Pckep,3OekcvoY1ftoRF6XbvnThM,3TgMcrV32NUKjEG2ujn9eh,0w3Q14i073jLoew1hgJkwD,3jDdpx9PMlfMBS5tOBHFm9,2K42Wx45XMrRpZULKogNtE,3Jc6Bdhc4QDQwal1urpuNk,2syQ0f4SAQdzvlAewPl1DJ,1Z5L1sgdPUPfcuxsfaYzcB
2270,36lkJSDyMEZoWTqtRj8Q8q,0.368,0.583,0.602,0,0.22,0.333420653,1,0.0274,0.355906936,0.388,2,5AnSllIrgGsCZzZJkVnApx,5ouNakSA4Ys0aJvoFBJtXn,1VZUg1xIkqqUUNCp2OPKIE,5R96PHcqOGjgj23D98F6mf,789qI3jXwivzud76JHGTzU,6q8onrzcka32nGVrnWYGBQ,44ShclXTOOnYtt5CnCDeGV,7d6XJZjnm7iWcKwYL9z5kC,4ilNy4QN9MKeNifDxT6za9,1HXy5I3HTWq8OvxCn0z7G7
2271,7mTgsbq7n8jgnwLswpgugB,0.0871,0.593,0.78,0,0.202,0.307853513,0,0.0736,0.480778294,0.359,1,0lXvZ242DIHyJzvlMqOWBU,1quuqraz6z6RusyJZtyDcm,7zsXy7vlHdItvUSH8EwQss,16geeCnXrbiomV1IZ8Kudc,1SVqPKwkGssw1ao0Jqmx2b,7xrA11O07xo57Bbg6p4hck,1okBYMGQjaJ4Hzz1xZfA3N,61uyGDPJ06MkxJtHgPmuyO,5vDue5SQd6u6MSXNBB4bxe,2AaF78iCWISMWYog5RnSi5
2272,52Y7fihwIppKrBaNFwb56D,0.283,0.51,0.294,0,0.0825,0.431707445,0,0.0565,0.584018621,0.396,1,0beQOSJ5aUkQky6XYlC8m6,70x6BFVprBNiVknQgOy8zs,5rFj8OzffT0iggSjcBaeND,5OGPTs1IY8XiBaAhlD67U9,5oEtB2tBMMlYYexIBRMxF8,4LTOzL6JsnQBifmpsbo9a5,0FomDJEJ8NUEMYOfZeYjkH,4CCUjYJPbSXLL23BFeBVbI,7j7lh4awlX5wI90tgnpfet,7jmFU6rB0UoSl1xsC1xEh3
2273,19czqg2sES22uiWenXX9dk,0.6,0.742,0.362,2.47E-05,0.212,0.610939383,1,0.196,0.596252801,0.331,2,64sp7I8wf70B7OLOpih6XJ,7GajeLvMksa794ZEQXwRSy,6ZSO7kPn8IMJFymyticbJO,1KaYa7hb7zrCiMmQBIpLwL,6vWEAOUSxohKxhp0K1BsxL,5QvL5shIrzH2A2zG0DZwh3,1BzdE75pSHlsqF2roxxEWk,2N0rHlYG5N4fN9HnVis9yj,0Fbyu0CzsClu9N00gGwAmi,7mLIL4OdNdwFcGNlTcWa0c
2274,0i2qj6IvyogojhQZRoJ80J,0.251,0.697,0.531,0.000125,0.0954,0.374128988,1,0.0268,0.480807148,0.631,2,5p6eKTYwFYitUS617IMtyd,3zcpT4DavEySmPthhJYt3Z,1BjGqxdW597ZAROLDp6b7m,1HXy5I3HTWq8OvxCn0z7G7,0TjSFm5bUAMLLZBbnzIGMv,6SEjBjXybgWp4mOkpOQZW4,5ZYkBb4UrdultbjwuBYmKF,5bgwqaRSS3M8WHWruHgSL5,6tjXDAAcde8XdIBt0j2uKX,4Q4G6wehDTKF8iHFC7L5pT
2275,3O4DdB07AoPwvy1fsIToiT,0.139,0.753,0.679,0,0.148,0.251060932,1,0.0569,0.567278376,0.688,2,45iMRHmfLZu3yjdZ8P5e3t,1oRRLczVT5KkZkPHXG70n7,7DUTYJGWHalTp97kFDmU64,0H188Mi13wkwwwUvczPdmC,5iXx0Mq1OrQM2iGuxDxQ0i,3JJYIoJ5FyY9E0DGjr7SXF,4cxacKRkXUaXwxwhD42Iqg,25sgk305KZfyuqVBQIahim,2soCr3tI1sJ6lFrxBPQVzQ,39Qv03aCbWnguEMWzUDao2
2276,11LNAwUOqtoEIqtB3P0ohG,0.0295,0.794,0.71,0.211,0.104,0.401687012,1,0.0282,0.577079186,0.965,2,1DpINf15d7sGcnJuBaHtXI,1mPibQAbLzjDsulPfmGhl4,1fRYAhQj82i4V6ECumbYXF,1SHA4IJyiyNobDOrQzFFXy,2mKouqwAIdQnMP43zxR89r,1cG00XnGFYt8ZI1EpC3CuZ,12j3KX5TkcAswLUUPMTNqA,0KK1FJFCBjdgPE00CJuvEG,2c9OnhCwDVpKZWjOPqKiA8,09BqFZVg58GJMT7sWWLzx1
2277,1mSlftOO1dlDRXAyOE0Sbd,0.128,0.448,0.817,0,0.105,0.213181747,0,0.386,0.399221898,0.709,1,3QGsuHI8jO1Rx4JWLUh9jd,6xUy203RnyyOfbqf96Nven,2sU9EjevkrU9OkPZudvFNN,2QrXzOqLCVDRZHkToA0tSR,1QzC4y8h6WFxHE4KlokhVr,6ht5cDaJsrvWXCOd0vkIsX,7A0IJM6FR1HQphfdfN66pI,4S1GTwPVpkSy7CsJIDKPEz,0TNXILAGuF49nsIyylBACS,4tE5XrT5GiK0qhGwmRqP2O
2278,3ebXMykcMXOcLeJ9xZ17XH,0.0895,0.584,0.54,0,0.261,0.407921622,0,0.0576,0.663511941,0.195,1,6TYWE19e35N7Bn5heHwyY6,3ZS5TBLJhHdPKtoPhfUjoq,12qI9nJMNUd4DkPq26LytN,7fBv7CLKzipRk6EC6TWHOB,0e7ipj03S05BNilyu5bRzt,4VAblZCtZSqqhSF7XnijUT,3kKX2SSrYHYGbX9fIpipoM,7l94dyN2hX9c6wWcZQuOGJ,0Dn40gxVCMo5TkgS8Ik18Q,1E1uGhNdBe6Dddbgs2KqtZ
2279,7oHijHxh7cI40fNC4S619V,0.715,0.675,0.413,6.64E-05,0.104,0.421805417,1,0.0351,0.673163671,0.206,2,5dTJMpqiELczVuHJP3OAEu,1BzdE75pSHlsqF2roxxEWk,7mLIL4OdNdwFcGNlTcWa0c,6RPb92J2rlqC1DK7BWIgpF,2BrzlUj1u1CtvaJDGIKpsP,6Pce5yn5oOSDB6hZm8Ou2U,1grDpgri1jvKQ3UM3ozWQ2,59hJIGEDNvXePcZjVWD4wM,2VZ8vDGBVKW5shpP3ytWSz,7kQkmyoHCEqwe7QwDbkSXM
2280,5bWT8QS38ezZz4VW9Zbm5R,0.0539,0.767,0.872,5.18E-05,0.171,0.225546183,1,0.0469,0.471492051,0.929,2,7sruBwHu4S0DIo8RXKxsAY,1Spmq0UazGU6ovMIlGldZX,3ao3OVxHlb3C08vAaApUlm,5fsQSDifYpjfbCqvZKPVBj,6kex4EBAj0WHXDKZMEJaaF,2QoDAlMnML5haTXvYRS86X,594M0rqYMOo8BhMGEdoi5C,2mKouqwAIdQnMP43zxR89r,3tucKgFqK4GbUCmQtHxnhA,7Jdho08Mesu8UmheGNICJ6
2281,5PNV4Yyi4MTQ3VQh1dlSD7,0.709,0.656,0.278,8.19E-06,0.13,0.735160057,0,0.0908,0.522929471,0.554,1,0an8pwAsISvMA9ZIbAmeW7,1sCqAU8UKMoRmcT7RdhtuP,3rPx2SWzB73fqAfjR3liKj,3jq1RpStaB1YGyN3rRZGca,4qMu6LIImRJVbxB70bdFJj,6lzLjIOyWTyTJvk0jraYee,3XRDrBtoCJAMDQJgSzJ9WT,77o0diCQA70xYZnOey5OeD,4tqGZzY8YmngfaTqUAHENj,41o2ydrj7Xm9Yt5odIBqq4
2282,7l0WDHafkQS5hZQTFcoQlG,0.0697,0.813,0.714,0,0.061,0.239429979,1,0.308,0.384967924,0.539,2,6T2B2AhAZNOL6KjZAUmOwX,0G7Ik0gmxJBFJKAmK2p1k9,6OIJcRL2yycLyIbzrwOUty,7pnKWdgCxALV6FiGCsKYk2,6o8ogTrSX8H0F66Pdz3Tsc,4CnBuBzStNaCMuX6UlA7LB,0jtTDKt1FRTnKbWtWSGLoy,1NHlyKgtR4roNylOhidKSv,1louJpMmzEicAn7lzDalPW,4j727klHlzdOtN99cXKEtv
2283,7CO6vt2NYD2RvPWcELKvHT,0.844,0.572,0.415,0,0.111,0.45900351,1,0.0319,0.614782007,0.496,2,2ln351qfbbJuYjUx7gbsAn,4Fxj5bX8ZlTGw42BIkFwng,1ZycxsYrkzAfmdDWnxUdrC,6wBrZZ1LyiBxytLnpgnlhf,6jR6rBNVF9bHpvdNNqOjvg,2ZYbPXhx4OCmdTsMThbSEW,5IhW2BNoI6RWC1YX0Qx9xp,5hn1VvnTKDUne8wGB4UfXB,6P5aQRuHdeQqqfFOU74JsB,6668ZaUUXqZ25Tb0DMr2HO
2284,0s3nnoMeVWz3989MkNQiRf,0.349,0.511,0.566,0,0.34,0.378791848,0,0.2,0.40349232,0.218,1,285pBltuF7vW8TeWk8hdRR,0jQlU4iPRzcwthBTRqXBzh,5oEtB2tBMMlYYexIBRMxF8,074PG6f7ZRVyQ9m1mkgzXa,7jmFU6rB0UoSl1xsC1xEh3,2qHk6Nz5glNQrjW8Rhd5kv,4dVhtd1j9efsN4izpmy4q3,0olEV0xHPcpVOPZfg4MSgR,4g64deYSvQZ4w9uGpYz2sL,1Y48E203WMGk7j3qUvSBOU
2285,4CxI3OYgMuWmsnR7T5ySiO,0.869,0.655,0.456,0,0.351,0.668098706,1,0.0633,0.678342999,0.707,2,2by0pYpb2dx0pbEkP4T4ve,6tlUFZscsKCqGmdTYI8t3E,75ls0gurX68lUmMjE7QcsE,31LfED0sULRSPZ7Ru8Cu96,78loPG2VNA0Lg0vjumMfeD,2qB6gcvkA9etc80lhawd7v,5MOJ0gG7MA6smvFisuhbRT,7CO6vt2NYD2RvPWcELKvHT,5boCZfOIDyELEfYoD94fky,6668ZaUUXqZ25Tb0DMr2HO
2286,7FIG9jdfSkky8Ffe7UDbQt,0.00376,0.623,0.302,0.0189,0.153,0.665059988,1,0.0487,0.5288542,0.225,2,4FQqwtrVJFsliLCrlN0zrz,3FpEXAupLwCHwzeUBxF99S,6cZ7aS2UC3hfUyqJhwHb4G,4iVD0fTHGxV9JWloujsL3s,5weKCP07IGA1565wfI3cZ1,6K8VQ84MqhsoakN5MjrnVR,2dCTcN5w3VJko61tVBUfRG,4rxjhwPXkUyRAkMvQbVpZK,67EUBsc4qosGOVbaYy6TeX,706J9prVXY8vZHhp9VGiBE
2287,3sZSnOUL2kskr3gpyXCEWk,0.000456,0.573,0.875,0,0.403,0.201236444,1,0.0297,0.490535822,0.843,2,4UuHWIkAWnN176A2rx7YFB,3Fzlg5r1IjhLk2qRw667od,1fr92Vupmcs2vgLMFVQ7rd,33iv3wnGMrrDugd7GBso1z,6ILpnOUHollfHp4xWH7nqV,606MdMKIoz2TKV1pAML5OJ,1dSreFBAq3Tz7eLvea5ikf,7JK0nPw98vJmgEElMUfg5v,0NeRISlHRXUNLpTi20GF9i,1Wm8n5eQpDaOk2eQjf8ENd
2288,1CVAENDG5VY05pEHh0ViXL,0.134,0.702,0.614,0.00391,0.173,0.229737518,1,0.0786,0.746232122,0.047,2,6kYQKOP3EPbeprB0PEEubB,4fGT0JiaqoHShrg6uSsKfB,7xoUc6faLbCqZO6fQEYprd,4paAidoE8VAemwU4jgCc6l,1iUcKIj6Bto9W6Ifa13SaY,7k0sHU3LaVrw5CSEFoXNNE,6lDx96uizO7bKiytk0t6KU,1I3ZAmPmbFV78oNKnibOiW,1xzBco0xcoJEDXktl7Jxrr,0Szx8eb4f6dcD1ymSkhUVi
2289,1sCN83vh7rzQ2d7UGAsoga,0.21,0.795,0.636,0,0.0622,0.30774873,1,0.19,0.421040482,0.952,2,3YlqY0ICO5DZj2ay8vRjJ1,4Nip6oiJU24LqcUEi7u19S,0l3GEbH3CviUytD6iX4wzg,6eFm4JMfZin0p6gOcfworu,1SHA4IJyiyNobDOrQzFFXy,2zUvNMEE2tAGlxmVa52BAc,6qP73DRFGojLuIk1siIhNE,3ao3OVxHlb3C08vAaApUlm,2mKouqwAIdQnMP43zxR89r,2nLlsu0gbJxFEEuhXCuMuL
2290,0yb0vfZe6qShIACQJW5GgD,0.497,0.514,0.413,0.899,0.0847,0.473725572,0,0.0453,0.86459205,0.332,1,1j56M8iOGH48yuKqj64qGK,7pdF27mSDuPWhppnHAmWHa,7jZHUhAmW5oq1cq6s8IxmK,5cenvmo6pnbLY2BSGgAubL,3m4UpPw4Pb4r8u6f7e8Kvr,5j9xOabBmfilEU0K2TUh2y,7G7zCzvyqz39BFE7TqPM3O,0frarnt3wTEuBF1yIFPgGn,4QBs03zMdjDtS6ZRAdojDv,2Aqg6jGRbrpyX3Pms61Q9o
